"theta.1-1" "theta.2-1" "theta.3-1" "theta.4-1" "theta.5-1" "theta.6-1" "theta.7-1" "theta.8-1" "theta.9-1" "theta.1-2" "theta.2-2" "theta.3-2" "theta.4-2" "theta.5-2" "theta.6-2" "theta.7-2" "theta.8-2" "theta.9-2" "theta.1-3" "theta.2-3" "theta.3-3" "theta.4-3" "theta.5-3" "theta.6-3" "theta.7-3" "theta.8-3" "theta.9-3" "theta.1-4" "theta.2-4" "theta.3-4" "theta.4-4" "theta.5-4" "theta.6-4" "theta.7-4" "theta.8-4" "theta.9-4" "theta.1-5" "theta.2-5" "theta.3-5" "theta.4-5" "theta.5-5" "theta.6-5" "theta.7-5" "theta.8-5" "theta.9-5" "theta.1-6" "theta.2-6" "theta.3-6" "theta.4-6" "theta.5-6" "theta.6-6" "theta.7-6" "theta.8-6" "theta.9-6" "theta.1-7" "theta.2-7" "theta.3-7" "theta.4-7" "theta.5-7" "theta.6-7" "theta.7-7" "theta.8-7" "theta.9-7" "theta.1-8" "theta.2-8" "theta.3-8" "theta.4-8" "theta.5-8" "theta.6-8" "theta.7-8" "theta.8-8" "theta.9-8" "theta.1-9" "theta.2-9" "theta.3-9" "theta.4-9" "theta.5-9" "theta.6-9" "theta.7-9" "theta.8-9" "theta.9-9" "theta.1-10" "theta.2-10" "theta.3-10" "theta.4-10" "theta.5-10" "theta.6-10" "theta.7-10" "theta.8-10" "theta.9-10" "theta.1-11" "theta.2-11" "theta.3-11" "theta.4-11" "theta.5-11" "theta.6-11" "theta.7-11" "theta.8-11" "theta.9-11" "theta.1-12" "theta.2-12" "theta.3-12" "theta.4-12" "theta.5-12" "theta.6-12" "theta.7-12" "theta.8-12" "theta.9-12" "theta.1-13" "theta.2-13" "theta.3-13" "theta.4-13" "theta.5-13" "theta.6-13" "theta.7-13" "theta.8-13" "theta.9-13" "theta.1-14" "theta.2-14" "theta.3-14" "theta.4-14" "theta.5-14" "theta.6-14" "theta.7-14" "theta.8-14" "theta.9-14" "p.1" "p.2" "p.3" "p.4" "p.5" "p.6" "p.7" "p.8" "p.9"
"101" 0.6294896 0.792164 0.2678054 0.2538185 0.2742451 0.5142651 0.3916667 0.3465411 0.5982638 0.3174418 0.4834059 0.2461471 0.309008 0.3104515 0.2178837 0.2791613 0.2983666 0.2459508 0.001534995 0.0642691 0.4277893 0.794314 0.739619 0.6467598 0.134196 0.1421962 0.5838235 0.1750106 0.6619683 0.9487458 0.2091539 0.9437045 0.1159942 0.1182923 0.09510872 0.9509575 0.1041496 0.335808 0.01941718 0.3261468 0.3350578 0.1347859 0.4555483 0.5352328 0.3228427 0.4161 0.6957601 0.01435754 0.02875943 0.3256044 0.9134357 0.4536815 0.5813084 0.2942921 0.1616462 0.2609863 0.1706405 0.2082974 0.2947273 0.2308596 0.4731114 0.4891761 0.2770236 0.025719 0.01785743 0.9924963 0.7974202 0.8173144 0.08501786 0.2347133 0.1915924 0.7279953 0.02705976 0.02328401 0.03864385 0.003432764 0.2015844 0.06386248 0.1794367 0.3419517 0.1042826 0.01891405 0.04070839 0.9789053 0.974434 0.9656708 0.9619666 0.9948659 0.05308533 0.01498623 0.990711 0.9575486 0.3321124 0.2099876 0.00866341 0.274935 0.00206068 0.9242799 0.9886291 0.2576224 0.3514168 0.1665581 0.4732003 0.2699979 0.535119 0.3896455 0.4971868 0.2612374 0.06886685 0.6709504 0.9490741 0.209502 0.9808698 0.3133167 0.04623803 0.05833341 0.9454686 0.1239729 0.3769091 0.01143035 0.318896 0.2070456 0.2886824 0.488186 0.5519857 0.3038667 0.1886331 0.06824371 0.2040151 0.08176614 0.1030489 0.05506558 0.073575 0.07266686 0.1529856
"102" 0.6075185 0.5414462 0.540521 0.3146204 0.7185166 0.3114835 0.3248963 0.420582 0.1531145 0.314708 0.3151691 0.1989042 0.321731 0.4842134 0.268871 0.2873868 0.2583856 0.1793424 0.02271035 0.6150743 0.593352 0.1740399 0.09178105 0.3559154 0.8522601 0.07239006 0.8531774 0.1790068 0.05101367 0.9608484 0.1058544 0.6677862 0.991475 0.9353312 0.07194998 0.2598562 0.1533957 0.05785105 0.2773533 0.3981121 0.3938526 0.01756016 0.2499336 0.560045 0.3296231 0.5002495 0.7328605 0.3159983 0.4742562 0.6208783 0.02775153 0.3596773 0.7166803 0.08195024 0.218597 0.2176724 0.2983437 0.4277164 0.3241347 0.1718178 0.3372261 0.593104 0.2325744 0.04457317 0.03928303 0.765718 0.3241012 0.02891954 0.9943615 0.7893756 0.1467437 0.8790964 0.06969523 0.07325301 0.1266872 0.1946796 0.02584949 0.03677753 0.1706253 0.4243545 0.05003697 0.01152541 0.9841575 0.002131461 0.9861027 0.06952631 0.9509953 0.9980901 0.1206551 0.9927979 0.9785145 0.1786285 0.9968793 0.00971758 0.9679614 0.3393376 0.03034625 0.9840979 0.2273193 0.2002429 0.4815178 0.2399138 0.3745847 0.2173988 0.2308213 0.318091 0.5374459 0.4053005 0.01850169 0.14431 0.9790254 0.1126754 0.8138908 0.9660145 0.9074292 0.005789282 0.3175744 0.1305582 0.2370212 0.2016358 0.6899658 0.5176433 0.02413115 0.1331696 0.6526412 0.2129207 0.2323388 0.0711426 0.1571477 0.0665751 0.0592442 0.153928 0.112026 0.0537516 0.09384593
"103" 0.4111689 0.8702239 0.2318524 0.528071 0.509245 0.6520187 0.4384731 0.3585355 0.2678907 0.1817893 0.5869322 0.3184618 0.1940541 0.2348906 0.3624751 0.2412015 0.3800258 0.3013907 0.7115542 0.03662858 0.4232625 0.6032435 0.5688503 0.002277229 0.1839912 0.3054389 0.6253783 0.9068555 0.7682603 0.9523992 0.9846563 0.1447695 0.2147791 0.1189521 0.04521335 0.2944894 0.3791808 0.2150927 0.02671934 0.3332232 0.09052224 0.1698056 0.4274527 0.3637618 0.3638062 0.3975942 0.6397426 0.0188328 0.291071 0.8883805 0.4417566 0.594372 0.5892916 0.06482798 0.3643139 0.1968473 0.1664014 0.2602927 0.2218373 0.1098675 0.5754884 0.3733266 0.244947 0.8069299 0.01748499 0.9909766 0.7511398 0.04553365 0.01581699 0.1283052 0.1275831 0.8468537 0.2770762 0.08036807 0.02381706 0.1503302 0.03863272 0.04557845 0.2783017 0.2089523 0.0794996 0.9750678 0.07196 0.9982442 0.01366105 0.9757059 0.01228021 0.02512693 0.9824635 0.9945315 0.01103106 0.9871462 0.33882 0.9851154 0.2565679 0.9676581 0.9971117 0.02382333 0.2601662 0.3824792 0.2537756 0.1932785 0.2362167 0.6158342 0.2753185 0.4588757 0.2955326 0.480772 0.9190649 0.8829674 0.9944845 0.9627747 0.2623877 0.05525278 0.02252009 0.09789999 0.2172661 0.1685759 0.3093911 0.01359601 0.2299804 0.205423 0.1259067 0.5857916 0.5760035 0.2761482 0.1004834 0.06010933 0.1780451 0.1584577 0.04503237 0.1884869 0.08804343 0.08351522 0.0978266
"104" 0.2804621 0.4011143 0.796607 0.5201036 0.6185621 0.3768516 0.4984895 0.237695 0.4612692 0.2245336 0.1908653 0.3483676 0.2014444 0.4007899 0.2832631 0.2224939 0.2634846 0.1501865 0.7395814 0.7042285 0.08052867 0.6541525 0.004024735 0.2018248 0.1123007 0.4498435 0.8090902 0.4018321 0.8990507 0.7631765 0.9894063 0.1843654 0.1072851 0.06868945 0.9844871 0.0508987 0.2985328 0.5070583 0.370847 0.3352233 0.1282439 0.440949 0.3947115 0.03456529 0.03624129 0.05209937 0.3951962 0.5848596 0.3137547 0.3560576 0.6436743 0.5941747 0.02120139 0.7227894 0.2454018 0.3886113 0.1647734 0.3578087 0.2322615 0.4075842 0.4469445 0.1482651 0.1408994 0.9444789 0.6659985 0.01032463 0.773046 0.02040591 0.2470013 0.1271168 0.9725072 0.02380266 0.01760394 0.2563776 0.06042367 0.1151823 0.0180689 0.1766908 0.3010495 0.03295715 0.02749366 0.9557832 0.9950555 0.02726609 0.004155642 0.03303996 0.9939549 0.03883101 0.9791225 0.9318283 0.2967969 0.007032879 0.9585243 0.9931696 0.9643006 0.01050382 0.9838503 0.2780178 0.2586434 0.4690836 0.2684869 0.2455723 0.2492308 0.2151547 0.3950005 0.3847281 0.1868523 0.5867162 0.4053384 0.914416 0.7084361 0.9656935 0.04659903 0.02618361 0.005886331 0.9749249 0.2149271 0.1747703 0.2886842 0.4159368 0.2817368 0.1169722 0.5245641 0.4490173 0.01751706 0.1045647 0.09257073 0.08138164 0.0703049 0.1249641 0.1940106 0.08000241 0.1065406 0.1862425 0.06398248
"105" 0.7567409 0.1791567 0.3566247 0.5291032 0.5785606 0.2179249 0.316395 0.5827142 0.4526573 0.4891216 0.2564646 0.3317215 0.1902001 0.4082503 0.2690272 0.3186752 0.2155619 0.1675046 0.1219846 0.8103546 0.1932377 0.1138111 0.01306227 0.4143708 0.7523567 0.5837486 0.7159643 0.7842483 0.3880112 0.04935882 0.1211063 0.2103737 0.9596366 0.9332559 0.9592279 0.1172386 0.381639 0.3404018 0.4455354 0.4897578 0.1107087 0.01777713 0.233952 0.281997 0.123939 0.6570031 0.01405288 0.5966603 0.6724976 0.4022666 0.02910829 0.4158019 0.2436254 0.7747082 0.3577693 0.3031368 0.4822602 0.4214719 0.2079822 0.1638204 0.3260349 0.322117 0.03892674 0.03263147 0.9242746 0.2315164 0.2184625 0.01087225 0.9972753 0.7544145 0.8270394 0.05224855 0.05508388 0.01286065 0.1737262 0.279121 0.05216959 0.03445184 0.1579209 0.1381195 0.03602849 0.1056934 0.9877657 0.9448949 0.01201574 0.03083286 0.9654823 0.979802 0.02810724 0.9901852 0.9450271 0.2450386 0.02815563 0.9901279 0.9791687 0.3400622 0.0006666002 0.9802562 0.2587464 0.1424739 0.4770663 0.2688411 0.3856273 0.2684509 0.2602721 0.2673754 0.2198135 0.5408821 0.7324245 0.2937351 0.1227055 0.00918894 0.03872105 0.9744428 0.9608026 0.9486327 0.1774353 0.3944568 0.1952963 0.6218131 0.5474896 0.1047387 0.01483068 0.2697597 0.2227146 0.2164527 0.0830121 0.08390424 0.08443856 0.06916672 0.1974599 0.1896461 0.1047887 0.1306593 0.05692442
"106" 0.3309631 0.1936776 0.3569556 0.4738022 0.4063247 0.297339 0.7452872 0.6654285 0.5750156 0.4645339 0.2729634 0.2674635 0.1309311 0.2442384 0.1805221 0.4235581 0.3486295 0.2449005 0.2862517 0.4343523 0.7414591 0.7314069 0.1025968 0.7404951 0.1666579 0.01176629 0.5797152 0.06960904 0.9762782 0.9469577 0.06919955 0.109724 0.306827 0.6988038 0.1453076 0.9714818 0.4399608 0.007340444 0.4061306 0.08669907 0.4416321 0.2836046 0.2423602 0.128841 0.2948441 0.4871121 0.0471371 0.3550198 0.8106135 0.6140849 0.1251891 0.61781 0.4040812 0.2664309 0.5431487 0.1431197 0.4216741 0.1127122 0.5371885 0.2240633 0.1930923 0.1990989 0.3362306 0.101283 0.9984333 0.7830257 0.05512034 0.1790345 0.8417671 0.03623392 0.007770715 0.9066856 0.1280096 0.07511893 0.1567162 0.1088615 0.3391508 0.01827414 0.04199036 0.04420504 0.1130522 0.9660173 0.9923903 0.9885589 0.9958034 0.01472211 0.9755988 0.1022361 0.00331983 6.391264e-05 0.03168058 0.2971708 0.001668361 0.1638765 0.9797502 0.2364269 0.9595207 0.9785225 0.989103 0.3043514 0.2665974 0.3072862 0.6542151 0.3777234 0.4475615 0.1856403 0.2097029 0.2764249 0.1200687 0.9882842 0.934264 0.2214475 0.05794811 0.3116951 0.7107861 0.01304784 0.9337729 0.4588566 0.03656022 0.1922132 0.2363373 0.4657693 0.2256811 0.3747726 0.1125911 0.3145085 0.07098339 0.1890785 0.09353981 0.05244086 0.07820715 0.1116772 0.09665227 0.1873101 0.1201107
"107" 0.5087515 0.2629345 0.2922932 0.3501377 0.4154173 0.1937434 0.8327229 0.624208 0.6041381 0.1796165 0.22436 0.2530175 0.3755073 0.1927074 0.3057412 0.4565253 0.3449468 0.1326656 0.7717662 0.6951313 0.7319662 0.06920475 0.2069269 0.3628435 0.07732771 0.01475155 0.6370734 0.1114157 0.1993107 0.9997541 0.0317752 0.05174837 0.9915413 0.717486 0.2086624 0.9491439 0.177737 0.3571231 0.3143885 0.4153301 0.5515888 0.02073997 0.3323858 0.1768466 0.3359027 0.8258946 0.05343803 0.2367827 0.6124612 0.5706319 0.00641665 0.7359968 0.4259438 0.3183949 0.3360285 0.3415985 0.3391872 0.4814623 0.6220988 0.1709935 0.274109 0.2036813 0.2781015 0.06195861 0.9731649 0.8186964 0.1038423 0.3005205 0.9951886 0.06133078 0.0155263 0.7796657 0.02917973 0.07642728 0.1966231 0.1601193 0.525215 0.02744987 0.06642063 0.04440327 0.1073862 0.9871139 0.9910373 0.9962144 0.9546216 0.02173389 0.957657 0.04996515 0.03768202 0.01001258 0.1645907 0.240772 0.00686261 0.04141987 0.973885 0.3526133 0.9609792 0.9755777 0.9960079 0.5273936 0.5066283 0.319369 0.418715 0.4497978 0.1434891 0.2387048 0.2876264 0.2357861 0.4546362 0.3079575 0.9687241 0.05007107 0.0009751544 0.9856362 0.8669164 0.03648876 0.9352608 0.3061793 0.322274 0.1757116 0.4648284 0.4717771 0.0231282 0.5018691 0.1800898 0.2150244 0.0872374 0.08069528 0.107936 0.06092949 0.04605071 0.1698403 0.04827091 0.2509088 0.1481311
"108" 0.6394437 0.5143074 0.4744244 0.1833245 0.2528805 0.3942583 0.3122039 0.8416499 0.337278 0.4317006 0.2363949 0.2123111 0.2977887 0.3263751 0.2431983 0.2739765 0.4546519 0.2021209 0.009657601 0.8043604 0.6128524 0.3796657 0.1740656 0.7508281 0.7907269 0.2118875 0.1435035 0.2110377 0.2488102 0.9837282 0.9511903 0.06503187 0.255538 0.9529013 0.7187395 0.1201343 0.1238831 0.141831 0.2583381 0.02059247 0.330644 0.3084318 0.2756897 0.3219108 0.413377 0.4339891 0.7140715 0.3056224 0.02052526 0.4569095 0.02300725 0.1512471 0.6345057 0.4702052 0.207207 0.2667208 0.3266322 0.1350125 0.4353519 0.1897565 0.3570648 0.2780069 0.5153389 0.006625916 0.1089827 0.8596902 0.9623754 0.1429726 0.8484292 0.8971769 0.03586426 0.306946 0.03179083 0.08930195 0.07636766 0.04485824 0.1385371 0.0443597 0.1645933 0.05638468 0.3404829 0.01664167 0.926133 0.005392574 0.9955739 0.9901785 0.9949162 0.9962482 0.03483177 0.0137388 0.9756365 0.1871906 0.9758213 0.3964484 0.008474545 0.3457447 0.01725358 0.9944116 0.9660869 0.2512288 0.4657014 0.2306135 0.1962812 0.445938 0.4910691 0.2921324 0.1960987 0.4896971 0.01023925 0.4547932 0.9406931 0.9626925 0.112224 0.2228873 0.9651356 0.7756208 0.01490008 0.1458632 0.1880891 0.2183949 0.02513458 0.5696738 0.3395344 0.1230843 0.3805063 0.506916 0.1913706 0.06956731 0.1265544 0.1646091 0.0933285 0.08836734 0.1011916 0.08619959 0.07881143
"109" 0.4689068 0.3708596 0.8553795 0.4813216 0.2938909 0.2552886 0.6179213 0.6374469 0.2273334 0.161699 0.2547394 0.4887126 0.3442704 0.195572 0.2420542 0.41369 0.1946466 0.330605 0.07358432 0.6681298 0.1200481 0.0872758 0.6595218 0.7925311 0.006279867 0.6212293 0.3553593 0.08431697 0.2816011 0.6763687 0.09719274 0.9862399 0.1463291 0.2422628 0.9978525 0.991371 0.5336324 0.1634482 0.3552569 0.4235647 0.2094897 0.3485771 0.1340531 0.3346211 0.01996329 0.6557308 0.7977844 0.6996991 0.6507214 0.171572 0.08643355 0.3923032 0.3473632 0.01313086 0.4689225 0.1812161 0.2079819 0.4723112 0.3622526 0.1419365 0.2337482 0.2532825 0.1176027 0.2162153 0.0108465 0.1480798 0.2405149 0.8903217 0.8746489 0.01128802 0.7363673 0.9764619 0.3434581 0.06046814 0.05834753 0.2641475 0.1442876 0.02887061 0.04499092 0.1426433 0.0208718 0.01728606 0.9589236 0.02314127 0.9535002 0.9998899 0.9933615 0.03252196 0.01295092 0.9261219 0.9773972 0.2222475 0.9850772 0.0143091 0.02333764 0.2601982 0.9776005 0.9939541 0.4082384 0.3693484 0.4839586 0.1693809 0.3414164 0.2716798 0.4684283 0.244638 0.2226006 0.1635288 0.03786253 0.3850931 0.9272033 0.01709526 0.879541 0.2637282 0.05237647 0.9560137 0.9937817 0.5020005 0.3244587 0.3490961 0.5124945 0.11262 0.3528574 0.1532754 0.2158869 0.03812855 0.07266404 0.06926419 0.05430278 0.06786421 0.1587775 0.09485081 0.2241868 0.1322277 0.125862
"110" 0.8487744 0.4324729 0.580536 0.2544246 0.2385739 0.3349634 0.4802461 0.6459453 0.3657877 0.5792521 0.2908875 0.2341845 0.2801933 0.2843027 0.3298473 0.1697359 0.3920272 0.2966743 0.03543117 0.819638 0.608604 0.3580185 0.6711628 0.2663865 0.6088293 0.01152031 0.08621592 0.7766007 0.9409572 0.9422243 0.986319 0.2182579 0.05034392 0.2472664 0.2043956 0.02943468 0.3118904 0.2498417 0.3216449 0.01077717 0.3479821 0.4403393 0.1342798 0.1414326 0.5476396 0.6778667 0.2173425 0.3093867 0.0306014 0.09899546 0.6073838 0.9202461 0.3996119 0.6717109 0.2209221 0.3972407 0.2607551 0.1214781 0.2283573 0.5798823 0.04866214 0.1971788 0.4783355 0.01484862 0.8701893 0.8030822 0.9874111 0.8003645 0.05449564 0.06530062 0.01295994 0.2193066 0.0778325 0.1643487 0.1022579 0.00511309 0.04290913 0.1020107 0.1093535 0.03853706 0.265647 0.06538726 0.9868822 0.001102796 0.9829395 0.9698071 0.9728456 0.9550309 0.00923186 0.03391422 0.9476245 0.01233326 0.9973198 0.3838441 0.3223516 0.09061591 0.1464602 0.9919313 0.9856184 0.2487677 0.3299718 0.2802861 0.1611673 0.3912013 0.2990223 0.6175006 0.2173032 0.4617352 0.7410939 0.9030265 0.9024182 0.9703836 0.2629174 0.09537127 0.3619865 0.08565838 0.002903382 0.4735331 0.1464485 0.2147883 0.0178584 0.2599522 0.5521287 0.1964541 0.1317282 0.4363726 0.04782132 0.1242946 0.1447144 0.162513 0.1072388 0.06517234 0.05349792 0.2233124 0.07143524
"111" 0.1806364 0.2093453 0.6375882 0.3295652 0.393125 0.3878991 0.8704581 0.6033312 0.5225799 0.2740934 0.3385566 0.3809386 0.2510632 0.1969006 0.254521 0.3723444 0.2204992 0.1581001 0.7423778 0.2854208 0.01039445 0.7519078 0.6733129 0.2406759 0.09828662 0.6037885 0.2267031 0.2247312 0.9931422 0.2255595 0.9988052 0.3295236 0.01203638 0.7830534 0.9622277 0.03843701 0.2985843 0.002610171 0.1472767 0.2883181 0.1244967 0.419293 0.2939159 0.2824022 0.5241538 0.01812593 0.03488474 0.4619307 0.1746335 0.804776 0.5957945 0.6218209 0.2812084 0.657797 0.3237762 0.1644592 0.2083948 0.4170321 0.1480906 0.4488692 0.2103581 0.3166282 0.4857498 0.9783954 0.9748568 0.01883637 0.9117115 0.1635467 0.135833 0.02536463 0.8199522 0.2312564 0.09355567 0.04328425 0.03876678 0.1448285 0.1256248 0.1394773 0.05419813 0.1672982 0.3525158 0.9901711 0.9875547 0.0284891 0.997958 0.8590862 0.9822939 0.002315848 0.002151427 0.01099029 0.2683418 0.438825 0.9804592 0.006186885 0.2663566 0.03022759 0.9898678 0.9965106 0.9652987 0.3729722 0.1518241 0.2708896 0.3103599 0.5843438 0.2929026 0.2273949 0.2261221 0.3915759 0.4163646 0.9820492 0.09480056 0.893255 0.4181644 0.06188052 0.7164892 0.9600774 0.01320003 0.2642733 0.02244396 0.1966106 0.1337142 0.242176 0.4619471 0.2997173 0.3052554 0.4876808 0.08910884 0.1584678 0.2427016 0.1172111 0.06771972 0.0789929 0.05511032 0.1409786 0.04970899
"112" 0.4815462 0.3084169 0.5120781 0.2535851 0.6271136 0.9118436 0.2205374 0.3739966 0.5592411 0.2383709 0.141125 0.213297 0.3348788 0.4186551 0.4659314 0.1811374 0.2885297 0.2512032 0.1082714 0.7227142 0.8781712 0.34848 0.001150502 0.1535212 0.7268836 0.2819285 0.6059487 0.2512408 0.9911848 0.1644916 0.9633974 0.173026 0.8527092 0.4356061 0.02372265 0.9773325 0.4935467 0.278106 0.1513877 0.0005390435 0.1520626 0.1069405 0.2508192 0.3404322 0.3785277 0.6883782 0.2374238 0.6702619 0.03636813 0.3819339 0.7075777 0.01688499 0.704806 0.2770556 0.4787831 0.3100026 0.09776975 0.149328 0.2154362 0.2133306 0.3561985 0.4988213 0.2936108 0.1585276 0.8045587 0.1165773 0.9995877 0.02128312 0.03090625 0.8580578 0.1246228 0.8177518 0.2966402 0.2248925 0.1403954 0.01239313 0.01602946 0.09355844 0.04153866 0.200439 0.1216903 0.0005137865 0.9965955 0.9344923 0.9746169 0.03288397 0.1448178 0.9868327 0.9936042 0.0143133 0.992246 0.02466977 0.290546 0.3424602 0.9796705 0.960328 0.2944322 0.02999579 0.9951673 0.3417933 0.2397865 0.6134382 0.202416 0.2229865 0.435085 0.5007624 0.3828651 0.2425864 0.08633037 0.9897324 0.4103199 0.981951 0.08002746 0.7856055 0.2323953 0.09028479 0.9162291 0.4736199 0.1213047 0.2529426 0.02073423 0.1332348 0.4337636 0.3615071 0.4799826 0.2043467 0.08163464 0.1084818 0.04478659 0.1650718 0.2205793 0.04953262 0.1039056 0.09075153 0.1352561
"113" 0.3598165 0.5642973 0.2003388 0.6146259 0.323032 0.2259372 0.4824956 0.6972912 0.421058 0.2214875 0.2486659 0.2698521 0.3225435 0.3943843 0.2973483 0.1379186 0.4487753 0.35033 0.7228148 0.5614431 0.8331215 0.00541514 0.2819322 0.3969891 0.6641452 0.1930311 0.1879663 0.9522768 0.9708248 0.3415441 0.177215 0.0588172 0.9960954 0.07783183 0.8083508 0.1246338 0.3047252 0.327391 0.226256 0.1469823 0.368527 0.01690058 0.1837674 0.2385861 0.4302213 0.3583591 0.2836508 0.03480038 0.4183657 0.4934388 0.02850821 0.8153898 0.6530064 0.5489818 0.4701842 0.3415048 0.320895 0.2451857 0.4294282 0.1623693 0.2384904 0.2369437 0.3919911 0.7799979 0.8851855 0.874258 0.008845835 0.1523438 0.981346 0.09999867 0.01935117 0.2149064 0.2592864 0.1363103 0.03797727 0.02338532 0.1473821 0.01258072 0.07378981 0.03294137 0.4567793 0.9912106 0.02177031 0.9953569 0.01703852 0.9956658 0.9812182 0.969231 0.05807117 0.005128718 0.005464011 0.9960761 0.2160661 0.9696159 0.06850817 0.3275271 0.2090187 0.9604604 0.9638964 0.2176722 0.2536018 0.4405721 0.2231892 0.2833036 0.2037112 0.4942748 0.19915 0.4909866 0.9432718 0.9094107 0.3693627 0.05648746 0.01611033 0.9672389 0.3541136 0.7401664 0.004678601 0.1540538 0.2269596 0.3113622 0.1534227 0.5583803 0.01458065 0.3268004 0.2907211 0.4794975 0.08972403 0.1294259 0.0937797 0.2065639 0.05885943 0.1865858 0.0878736 0.07831169 0.06887594
"114" 0.5539366 0.3956815 0.7831551 0.2157976 0.4907814 0.5787564 0.4981202 0.1749435 0.3722612 0.2146084 0.1299178 0.5321336 0.2841736 0.1884018 0.4655028 0.2172012 0.2234842 0.3212508 0.6531527 0.8328668 0.07663798 0.5271822 0.05797766 0.005673388 0.5775126 0.6904049 0.2633773 0.9706839 0.9831896 0.8811082 0.9479508 0.07564409 0.2027714 0.1382278 0.23542 0.05697039 0.2858867 0.4557234 0.2864161 0.01828772 0.3571745 0.1361417 0.1888617 0.318725 0.4777017 0.2773627 0.3342203 0.616781 0.01877419 0.5361678 0.4399777 0.7993397 0.06234271 0.4570887 0.312926 0.417607 0.1606089 0.1896018 0.4027166 0.1915294 0.16475 0.2630347 0.4213509 0.87525 0.7860835 0.0401386 0.9959247 0.1375901 0.006630457 0.1221817 0.9206629 0.2037685 0.1456241 0.1757341 0.09842181 0.03090854 0.2609956 0.04963882 0.06539054 0.02987754 0.1875927 0.04743013 0.9991657 0.05197971 0.9906451 0.007007715 0.0165658 0.932333 0.964135 0.9826649 0.9900752 0.002284286 0.9545137 0.3270088 0.9869923 0.9778373 0.2918998 0.2593878 0.1144401 0.1489857 0.3045109 0.2292112 0.1958084 0.5085445 0.236418 0.4539683 0.4834253 0.3851779 0.9761669 0.9055702 0.693555 0.9753273 0.08387935 0.05013073 0.2303931 0.1677369 0.1317796 0.1387022 0.1742999 0.3942208 0.04141143 0.3974822 0.1457774 0.2176668 0.298579 0.6298661 0.1360088 0.06847523 0.07527564 0.1855512 0.1294097 0.1807845 0.0772556 0.07931684 0.06792255
"115" 0.4907809 0.2240229 0.7749551 0.2311732 0.5777234 0.6309919 0.3677568 0.2997683 0.4441374 0.2983504 0.2270144 0.4877183 0.2948022 0.2428186 0.4347753 0.1194826 0.2027876 0.4348798 0.09319052 0.702551 0.03454291 0.4578824 0.6296713 0.007573296 0.8174525 0.7410355 0.2001773 0.1995105 0.1811349 0.7733004 0.984362 0.9623305 0.1770858 0.1292397 0.9252907 0.07800809 0.5178976 0.2754042 0.3338048 0.01724172 0.2767723 0.1478068 0.1818032 0.3053774 0.4078377 0.6136877 0.06882495 0.7887075 0.01257036 0.3308282 0.4343204 0.8846531 0.3334946 0.5165147 0.4201705 0.2548761 0.1733156 0.1380591 0.2970986 0.1997314 0.1719008 0.3653671 0.34276 0.1587847 0.8256801 0.00610281 0.9924571 0.8493614 0.02737244 0.02667059 0.8284563 0.2780389 0.2796595 0.06505988 0.04899381 0.04417814 0.1350124 0.0179019 0.04077316 0.1282582 0.2284737 0.005255827 0.9897268 0.09588415 0.9999104 0.02212485 0.006565295 0.9654339 0.9843414 0.9697862 0.9876133 0.2683801 0.9566863 0.3604472 0.9939042 0.9810161 0.2015732 0.007732754 0.05515042 0.4113456 0.4748374 0.2296247 0.2204659 0.2562319 0.2511377 0.5462436 0.2703971 0.3669271 0.08663568 0.2840912 0.9909169 0.9609226 0.971391 0.0475174 0.2457611 0.9621867 0.03510273 0.6125145 0.2857812 0.4371292 0.02432444 0.2280771 0.09778988 0.2345418 0.1595908 0.5608912 0.08912437 0.07635734 0.04214184 0.1795548 0.1484839 0.2249235 0.0567523 0.09864589 0.08401605
"116" 0.5834992 0.424029 0.1814737 0.468449 0.7890835 0.6444275 0.5975543 0.2519699 0.3375233 0.1099994 0.2479549 0.2831367 0.4353519 0.4587362 0.3566646 0.2110613 0.2620619 0.2681876 0.1211988 0.6659958 0.3234634 0.1765598 0.100832 0.03386235 0.5665115 0.7814533 0.7711843 0.07171571 0.1868596 0.9690713 0.0345607 0.899546 0.1886105 0.969627 0.109587 0.9077468 0.5202143 0.1178384 0.03225436 0.5237859 0.2347191 0.181023 0.3096684 0.2866303 0.3307009 0.6427597 0.9913052 0.03321382 0.5499346 0.8075313 0.4521085 0.3432706 0.09953786 0.1984974 0.6884151 0.1063359 0.154427 0.6571515 0.2050661 0.2227694 0.3358733 0.2238884 0.2798021 0.2360117 0.02216457 0.9867263 0.1478272 0.01418456 0.02133096 0.7501699 0.6605074 0.8467338 0.2536265 0.114412 0.03191915 0.1689298 0.1589116 0.07574266 0.1480873 0.007361739 0.1375218 0.03015308 0.984328 0.9821377 0.9607919 0.1408854 0.02930945 0.02985999 0.9944865 0.994789 0.9972593 0.1272352 0.3488757 0.08285028 0.9641061 0.9715909 0.998566 0.3069265 0.02232782 0.452963 0.6196519 0.1825984 0.4318458 0.1988374 0.252405 0.2692476 0.388697 0.3010248 0.09362004 0.1996529 0.9678101 0.04116261 0.8396293 0.0864554 0.9571029 0.2570832 0.8927557 0.6252373 0.3766176 0.03294599 0.5854459 0.5408197 0.1489752 0.2202422 0.3403489 0.1482562 0.0726982 0.04979572 0.1695076 0.0698097 0.05140896 0.2306511 0.1447322 0.08600282 0.1253936
